payroll_id,employee_id,month,base_salary,bonus_amount,overtime_hours,overtime_pay,late_penalty,unpaid_leave_deduction,total_deductions,total_salary
PAY-002690,EMP-0171,2024-03,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002691,EMP-0171,2024-04,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002692,EMP-0171,2024-05,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002693,EMP-0171,2024-06,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002694,EMP-0171,2024-07,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002695,EMP-0171,2024-08,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002696,EMP-0171,2024-09,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002697,EMP-0171,2024-10,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002698,EMP-0171,2024-11,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002699,EMP-0171,2024-12,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002700,EMP-0171,2025-01,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002701,EMP-0171,2025-02,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002702,EMP-0171,2025-03,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002703,EMP-0171,2025-04,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002704,EMP-0171,2025-05,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002705,EMP-0171,2025-06,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002706,EMP-0171,2025-07,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002707,EMP-0171,2025-08,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002708,EMP-0171,2025-09,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002709,EMP-0171,2025-10,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002710,EMP-0171,2025-11,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002711,EMP-0171,2025-12,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002712,EMP-0171,2026-01,26200,0.0,52.65,11756.51,214.27,1263.09,1477.36,36479.15
PAY-002713,EMP-0172,2023-01,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002714,EMP-0172,2023-02,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002715,EMP-0172,2023-03,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002716,EMP-0172,2023-04,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002717,EMP-0172,2023-05,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002718,EMP-0172,2023-06,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002719,EMP-0172,2023-07,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002720,EMP-0172,2023-08,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002721,EMP-0172,2023-09,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002722,EMP-0172,2023-10,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002723,EMP-0172,2023-11,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002724,EMP-0172,2023-12,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002725,EMP-0172,2024-01,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002726,EMP-0172,2024-02,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002727,EMP-0172,2024-03,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002728,EMP-0172,2024-04,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002729,EMP-0172,2024-05,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002730,EMP-0172,2024-06,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002731,EMP-0172,2024-07,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002732,EMP-0172,2024-08,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002733,EMP-0172,2024-09,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002734,EMP-0172,2024-10,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002735,EMP-0172,2024-11,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002736,EMP-0172,2024-12,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002737,EMP-0172,2025-01,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002738,EMP-0172,2025-02,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002739,EMP-0172,2025-03,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002740,EMP-0172,2025-04,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002741,EMP-0172,2025-05,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002742,EMP-0172,2025-06,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002743,EMP-0172,2025-07,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002744,EMP-0172,2025-08,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002745,EMP-0172,2025-09,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002746,EMP-0172,2025-10,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002747,EMP-0172,2025-11,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002748,EMP-0172,2025-12,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002749,EMP-0172,2026-01,15700,0.0,6.37,852.35,76.82,991.16,1067.98,15484.37
PAY-002750,EMP-0173,2024-02,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002751,EMP-0173,2024-03,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002752,EMP-0173,2024-04,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002753,EMP-0173,2024-05,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002754,EMP-0173,2024-06,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002755,EMP-0173,2024-07,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002756,EMP-0173,2024-08,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002757,EMP-0173,2024-09,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002758,EMP-0173,2024-10,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002759,EMP-0173,2024-11,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002760,EMP-0173,2024-12,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002761,EMP-0173,2025-01,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002762,EMP-0173,2025-02,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002763,EMP-0173,2025-03,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002764,EMP-0173,2025-04,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002765,EMP-0173,2025-05,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002766,EMP-0173,2025-06,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002767,EMP-0173,2025-07,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002768,EMP-0173,2025-08,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002769,EMP-0173,2025-09,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002770,EMP-0173,2025-10,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002771,EMP-0173,2025-11,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002772,EMP-0173,2025-12,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002773,EMP-0173,2026-01,20700,0.0,5.7,1005.6,122.96,1667.98,1790.94,19914.66
PAY-002774,EMP-0174,2023-12,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002775,EMP-0174,2024-01,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002776,EMP-0174,2024-02,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002777,EMP-0174,2024-03,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002778,EMP-0174,2024-04,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002779,EMP-0174,2024-05,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002780,EMP-0174,2024-06,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002781,EMP-0174,2024-07,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002782,EMP-0174,2024-08,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002783,EMP-0174,2024-09,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002784,EMP-0174,2024-10,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002785,EMP-0174,2024-11,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002786,EMP-0174,2024-12,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002787,EMP-0174,2025-01,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002788,EMP-0174,2025-02,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002789,EMP-0174,2025-03,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002790,EMP-0174,2025-04,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002791,EMP-0174,2025-05,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002792,EMP-0174,2025-06,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002793,EMP-0174,2025-07,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002794,EMP-0174,2025-08,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002795,EMP-0174,2025-09,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002796,EMP-0174,2025-10,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002797,EMP-0174,2025-11,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002798,EMP-0174,2025-12,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002799,EMP-0174,2026-01,20200,0.0,7.14,1229.22,69.34,688.64,757.98,20671.24
PAY-002800,EMP-0175,2024-01,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002801,EMP-0175,2024-02,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002802,EMP-0175,2024-03,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002803,EMP-0175,2024-04,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002804,EMP-0175,2024-05,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002805,EMP-0175,2024-06,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002806,EMP-0175,2024-07,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002807,EMP-0175,2024-08,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002808,EMP-0175,2024-09,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002809,EMP-0175,2024-10,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002810,EMP-0175,2024-11,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002811,EMP-0175,2024-12,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002812,EMP-0175,2025-01,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002813,EMP-0175,2025-02,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002814,EMP-0175,2025-03,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002815,EMP-0175,2025-04,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002816,EMP-0175,2025-05,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002817,EMP-0175,2025-06,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002818,EMP-0175,2025-07,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002819,EMP-0175,2025-08,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002820,EMP-0175,2025-09,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002821,EMP-0175,2025-10,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002822,EMP-0175,2025-11,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002823,EMP-0175,2025-12,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002824,EMP-0175,2026-01,19500,0.0,5.69,945.64,207.14,924.9,1132.04,19313.6
PAY-002825,EMP-0176,2024-08,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002826,EMP-0176,2024-09,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002827,EMP-0176,2024-10,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002828,EMP-0176,2024-11,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002829,EMP-0176,2024-12,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002830,EMP-0176,2025-01,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002831,EMP-0176,2025-02,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002832,EMP-0176,2025-03,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002833,EMP-0176,2025-04,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002834,EMP-0176,2025-05,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002835,EMP-0176,2025-06,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002836,EMP-0176,2025-07,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002837,EMP-0176,2025-08,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002838,EMP-0176,2025-09,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002839,EMP-0176,2025-10,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002840,EMP-0176,2025-11,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002841,EMP-0176,2025-12,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002842,EMP-0176,2026-01,18600,0.0,6.35,1006.62,62.75,1321.02,1383.77,18222.85
PAY-002843,EMP-0177,2024-09,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002844,EMP-0177,2024-10,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002845,EMP-0177,2024-11,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002846,EMP-0177,2024-12,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002847,EMP-0177,2025-01,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002848,EMP-0177,2025-02,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002849,EMP-0177,2025-03,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002850,EMP-0177,2025-04,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002851,EMP-0177,2025-05,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002852,EMP-0177,2025-06,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002853,EMP-0177,2025-07,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002854,EMP-0177,2025-08,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002855,EMP-0177,2025-09,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002856,EMP-0177,2025-10,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002857,EMP-0177,2025-11,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002858,EMP-0177,2025-12,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002859,EMP-0177,2026-01,12000,0.0,58.13,5945.11,90.91,327.27,418.18,17526.93
PAY-002860,EMP-0178,2025-06,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002861,EMP-0178,2025-07,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002862,EMP-0178,2025-08,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002863,EMP-0178,2025-09,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002864,EMP-0178,2025-10,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002865,EMP-0178,2025-11,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002866,EMP-0178,2025-12,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002867,EMP-0178,2026-01,20200,0.0,6.33,1089.77,239.11,1530.3,1769.41,19520.36
PAY-002868,EMP-0179,2023-09,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002869,EMP-0179,2023-10,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002870,EMP-0179,2023-11,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002871,EMP-0179,2023-12,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002872,EMP-0179,2024-01,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002873,EMP-0179,2024-02,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002874,EMP-0179,2024-03,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002875,EMP-0179,2024-04,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002876,EMP-0179,2024-05,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002877,EMP-0179,2024-06,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002878,EMP-0179,2024-07,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002879,EMP-0179,2024-08,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002880,EMP-0179,2024-09,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002881,EMP-0179,2024-10,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002882,EMP-0179,2024-11,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002883,EMP-0179,2024-12,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002884,EMP-0179,2025-01,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002885,EMP-0179,2025-02,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002886,EMP-0179,2025-03,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002887,EMP-0179,2025-04,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002888,EMP-0179,2025-05,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002889,EMP-0179,2025-06,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002890,EMP-0179,2025-07,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002891,EMP-0179,2025-08,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002892,EMP-0179,2025-09,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002893,EMP-0179,2025-10,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002894,EMP-0179,2025-11,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002895,EMP-0179,2025-12,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002896,EMP-0179,2026-01,10800,0.0,56.68,5217.14,69.03,175.32,244.35,15772.79
PAY-002897,EMP-0180,2024-09,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002898,EMP-0180,2024-10,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002899,EMP-0180,2024-11,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002900,EMP-0180,2024-12,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002901,EMP-0180,2025-01,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002902,EMP-0180,2025-02,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002903,EMP-0180,2025-03,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002904,EMP-0180,2025-04,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002905,EMP-0180,2025-05,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002906,EMP-0180,2025-06,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002907,EMP-0180,2025-07,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002908,EMP-0180,2025-08,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002909,EMP-0180,2025-09,13900,0.0,5.54,656.3,207.32,737.12,944.44,13611.86
PAY-002910,EMP-0181,2025-06,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002911,EMP-0181,2025-07,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002912,EMP-0181,2025-08,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002913,EMP-0181,2025-09,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002914,EMP-0181,2025-10,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002915,EMP-0181,2025-11,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002916,EMP-0181,2025-12,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002917,EMP-0181,2026-01,18900,0.0,4.28,689.42,411.65,1861.36,2273.01,17316.41
PAY-002918,EMP-0182,2024-10,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002919,EMP-0182,2024-11,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002920,EMP-0182,2024-12,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002921,EMP-0182,2025-01,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002922,EMP-0182,2025-02,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002923,EMP-0182,2025-03,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002924,EMP-0182,2025-04,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002925,EMP-0182,2025-05,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002926,EMP-0182,2025-06,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002927,EMP-0182,2025-07,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002928,EMP-0182,2025-08,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002929,EMP-0182,2025-09,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002930,EMP-0182,2025-10,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002931,EMP-0182,2025-11,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002932,EMP-0182,2025-12,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002933,EMP-0182,2026-01,37700,0.0,5.79,1860.37,229.5,2570.45,2799.95,36760.42
PAY-002934,EMP-0183,2024-10,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002935,EMP-0183,2024-11,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002936,EMP-0183,2024-12,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002937,EMP-0183,2025-01,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002938,EMP-0183,2025-02,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002939,EMP-0183,2025-03,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002940,EMP-0183,2025-04,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002941,EMP-0183,2025-05,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002942,EMP-0183,2025-06,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002943,EMP-0183,2025-07,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002944,EMP-0183,2025-08,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002945,EMP-0183,2025-09,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002946,EMP-0183,2025-10,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002947,EMP-0183,2025-11,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002948,EMP-0183,2025-12,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002949,EMP-0183,2026-01,26100,0.0,5.55,1234.56,286.0,1864.29,2150.29,25184.27
PAY-002950,EMP-0184,2025-04,17200,0.0,5.08,744.68,171.02,1433.33,1604.35,16340.33
PAY-002951,EMP-0184,2025-05,17200,0.0,5.08,744.68,171.02,1433.33,1604.35,16340.33
PAY-002952,EMP-0184,2025-06,17200,0.0,5.08,744.68,171.02,1433.33,1604.35,16340.33
