employee_id,current_role_id,target_role_id,weighted_skill_gap,skill_match_pct,chain_readiness,role_similarity,tenure_years,total_working_years,latest_eval_score,courses_completed,role_fit_score,suitability_label
EMP-0067,7,2,2.8,0.0,33.3,1.0,2.45,20,46.7,1,80.0,0
EMP-0067,7,3,0.8,57.1,50.0,1.0,2.45,20,46.7,1,80.0,1
EMP-0067,7,4,1.45,20.0,42.9,1.0,2.45,20,46.7,1,80.0,0
EMP-0067,7,5,3.4,0.0,40.0,1.0,2.45,20,46.7,1,80.0,0
EMP-0067,7,6,2.35,0.0,25.0,1.0,2.45,20,46.7,1,80.0,0
EMP-0067,7,8,1.45,28.6,40.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,9,2.52,0.0,40.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,10,1.85,14.3,33.3,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,11,1.8,0.0,0.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,12,3.05,0.0,28.6,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,13,2.15,0.0,33.3,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,14,3.15,0.0,33.3,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,15,2.15,0.0,50.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,16,1.91,14.3,40.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,17,1.9,40.0,0.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,18,3.35,0.0,28.6,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,19,2.59,0.0,33.3,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,20,1.75,0.0,50.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,21,3.25,0.0,25.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0067,7,22,1.7,0.0,0.0,0.5,2.45,20,46.7,1,80.0,0
EMP-0069,21,1,1.0,33.3,66.7,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,2,2.75,0.0,66.7,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,3,1.7,14.3,0.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,4,1.75,10.0,42.9,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,5,3.31,0.0,70.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,6,2.3,0.0,25.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,7,1.25,16.7,100.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,8,2.35,0.0,0.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,9,2.99,0.0,30.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,10,2.3,0.0,33.3,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,11,1.55,0.0,100.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,12,2.8,0.0,100.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,13,2.25,0.0,0.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,14,3.1,0.0,66.7,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,15,2.35,20.0,50.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,16,2.14,14.3,20.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,17,2.15,0.0,0.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,18,2.85,0.0,100.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,19,2.47,0.0,66.7,0.5,1.1,2,54.9,3,42.5,0
EMP-0069,21,20,0.7,50.0,100.0,1.0,1.1,2,54.9,3,42.5,0
EMP-0069,21,22,2.05,25.0,100.0,0.5,1.1,2,54.9,3,42.5,0
EMP-0070,22,1,1.65,16.7,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,2,3.2,0.0,11.1,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,3,1.7,14.3,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,4,2.1,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,5,3.64,0.0,10.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,6,2.55,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,7,1.15,16.7,100.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,8,2.35,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,9,3.14,0.0,10.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,10,2.65,0.0,16.7,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,11,2.0,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,12,3.35,0.0,14.3,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,13,2.25,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,14,3.4,0.0,16.7,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,15,2.5,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,16,2.45,0.0,20.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,17,2.3,0.0,0.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,18,3.55,0.0,14.3,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,19,2.84,0.0,11.1,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,20,1.45,0.0,100.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0070,22,21,3.05,0.0,50.0,0.5,0.55,7,44.0,0,58.3,0
EMP-0071,1,2,2.2,0.0,88.9,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,3,1.65,14.3,0.0,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,4,1.4,10.0,57.1,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,5,2.93,0.0,80.0,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,6,2.35,0.0,25.0,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,7,1.45,33.3,0.0,1.0,1.35,9,50.5,1,77.5,0
EMP-0071,1,8,2.35,0.0,0.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,9,3.09,0.0,30.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,10,2.5,0.0,33.3,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,11,1.85,0.0,0.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,12,2.95,0.0,85.7,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,13,2.25,0.0,0.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,14,3.1,0.0,66.7,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,15,2.5,0.0,50.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,16,2.3,0.0,20.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,17,2.15,0.0,0.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,18,2.95,0.0,85.7,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,19,2.47,0.0,66.7,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,20,2.0,0.0,50.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,21,3.35,0.0,75.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0071,1,22,2.2,0.0,0.0,0.5,1.35,9,50.5,1,77.5,0
EMP-0073,2,1,0.0,100.0,100.0,1.0,2.78,4,69.8,5,70.0,1
EMP-0073,2,3,1.35,28.6,50.0,1.0,2.78,4,69.8,5,70.0,0
EMP-0073,2,4,0.9,60.0,71.4,1.0,2.78,4,69.8,5,70.0,1
EMP-0073,2,5,2.1,8.3,90.0,1.0,2.78,4,69.8,5,70.0,0
EMP-0073,2,6,2.0,0.0,75.0,1.0,2.78,4,69.8,5,70.0,0
EMP-0073,2,7,1.2,50.0,0.0,1.0,2.78,4,69.8,5,70.0,0
EMP-0073,2,8,1.85,28.6,40.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,9,2.53,9.1,60.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,10,2.35,0.0,50.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,11,0.95,20.0,100.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,12,2.25,0.0,85.7,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,13,2.15,0.0,33.3,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,14,2.85,0.0,50.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,15,1.2,20.0,100.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,16,2.37,0.0,40.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,17,2.2,20.0,0.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,18,2.95,0.0,71.4,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,19,2.02,11.1,77.8,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,20,1.75,0.0,50.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,21,2.95,0.0,75.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0073,2,22,1.35,0.0,0.0,0.5,2.78,4,69.8,5,70.0,0
EMP-0074,6,1,1.6,16.7,0.0,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,2,3.15,0.0,0.0,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,3,1.25,14.3,50.0,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,4,1.85,10.0,28.6,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,5,3.57,0.0,20.0,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,7,1.4,33.3,0.0,1.0,0.58,6,46.9,0,42.5,0
EMP-0074,6,8,1.9,0.0,40.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,9,2.74,0.0,30.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,10,2.7,0.0,16.7,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,11,2.2,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,12,3.5,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,13,2.35,0.0,33.3,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,14,3.55,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,15,2.85,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,16,2.33,0.0,20.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,17,2.4,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,18,3.6,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,19,2.99,0.0,11.1,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,20,2.25,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,21,3.65,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0074,6,22,2.5,0.0,0.0,0.5,0.58,6,46.9,0,42.5,0
EMP-0075,3,1,1.1,33.3,66.7,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,2,2.8,0.0,66.7,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,4,1.35,0.0,71.4,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,5,3.1,0.0,80.0,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,6,2.45,0.0,25.0,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,7,0.75,50.0,100.0,1.0,0.88,5,48.4,0,62.5,0
EMP-0075,3,8,2.0,0.0,20.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,9,2.87,0.0,40.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,10,2.5,0.0,33.3,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,11,1.85,0.0,0.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,12,3.1,0.0,71.4,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,13,2.25,0.0,0.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,14,3.2,0.0,50.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,15,2.5,0.0,50.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,16,2.33,0.0,20.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,17,2.3,0.0,0.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,18,3.1,0.0,71.4,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,19,2.57,0.0,55.6,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,20,2.0,0.0,50.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,21,3.35,0.0,75.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0075,3,22,2.2,0.0,0.0,0.5,0.88,5,48.4,0,62.5,0
EMP-0076,14,1,1.65,16.7,0.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,2,3.15,0.0,44.4,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,3,1.3,28.6,0.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,4,1.8,10.0,14.3,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,5,3.41,0.0,50.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,6,2.3,0.0,25.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,7,1.0,16.7,100.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,8,1.95,0.0,0.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,9,2.85,0.0,30.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,10,2.2,14.3,33.3,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,11,1.7,20.0,0.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,12,3.0,0.0,85.7,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,13,1.25,16.7,33.3,1.0,1.52,16,50.1,3,32.1,0
EMP-0076,14,15,2.65,0.0,0.0,1.0,1.52,16,50.1,3,32.1,0
EMP-0076,14,16,1.61,14.3,60.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,17,1.5,0.0,100.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,18,3.05,0.0,85.7,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,19,2.39,0.0,66.7,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,20,2.0,0.0,50.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,21,3.35,0.0,75.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0076,14,22,2.2,0.0,0.0,0.5,1.52,16,50.1,3,32.1,0
EMP-0080,7,1,1.55,33.3,0.0,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,2,3.1,0.0,11.1,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,3,1.0,42.9,50.0,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,4,1.7,20.0,14.3,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,5,3.5,0.0,20.0,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,6,2.35,0.0,25.0,1.0,1.01,2,51.9,0,87.5,0
EMP-0080,7,8,1.75,14.3,20.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,9,2.8,0.0,20.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,10,2.0,14.3,16.7,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,11,1.8,0.0,0.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,12,3.05,0.0,28.6,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,13,1.5,16.7,33.3,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,14,2.75,0.0,50.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,15,2.15,0.0,0.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,16,2.06,14.3,20.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,17,2.05,20.0,0.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,18,3.35,0.0,28.6,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,19,2.59,0.0,22.2,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,20,1.75,0.0,50.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,21,3.25,0.0,25.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0080,7,22,1.5,25.0,0.0,0.5,1.01,2,51.9,0,87.5,0
EMP-0081,4,1,0.5,66.7,100.0,1.0,0.98,7,55.5,0,60.0,1
EMP-0081,4,2,2.2,0.0,88.9,1.0,0.98,7,55.5,0,60.0,0
EMP-0081,4,3,0.9,14.3,100.0,1.0,0.98,7,55.5,0,60.0,0
EMP-0081,4,5,2.78,0.0,100.0,1.0,0.98,7,55.5,0,60.0,0
EMP-0081,4,6,2.1,0.0,75.0,1.0,0.98,7,55.5,0,60.0,0
EMP-0081,4,7,1.3,50.0,0.0,1.0,0.98,7,55.5,0,60.0,0
EMP-0081,4,8,2.0,0.0,40.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,9,2.87,0.0,50.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,10,2.5,0.0,50.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,11,1.85,0.0,0.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,12,3.1,0.0,71.4,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,13,2.25,0.0,0.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,14,3.2,0.0,66.7,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,15,2.35,20.0,50.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,16,1.83,0.0,60.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,17,1.65,0.0,100.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,18,3.1,0.0,71.4,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,19,2.57,0.0,55.6,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,20,2.0,0.0,50.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,21,3.35,0.0,75.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0081,4,22,2.2,0.0,0.0,0.5,0.98,7,55.5,0,60.0,0
EMP-0082,8,1,1.55,33.3,0.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,2,3.15,0.0,11.1,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,3,1.05,28.6,50.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,4,1.85,10.0,28.6,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,5,3.53,0.0,30.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,6,1.95,0.0,100.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,7,1.3,50.0,0.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,9,2.42,0.0,60.0,1.0,1.81,8,42.1,0,50.8,0
EMP-0082,8,10,2.2,0.0,83.3,1.0,1.81,8,42.1,0,50.8,0
EMP-0082,8,11,2.0,0.0,0.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,12,3.35,0.0,14.3,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,13,2.15,0.0,66.7,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,14,3.4,0.0,16.7,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,15,2.65,0.0,0.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,16,2.03,0.0,80.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,17,1.9,0.0,100.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,18,3.55,0.0,14.3,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,19,2.74,0.0,33.3,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,20,2.0,0.0,50.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,21,3.45,0.0,25.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0082,8,22,2.2,0.0,0.0,0.5,1.81,8,42.1,0,50.8,0
EMP-0084,4,1,0.25,83.3,100.0,1.0,1.82,11,53.3,2,75.0,1
EMP-0084,4,2,2.15,0.0,66.7,1.0,1.82,11,53.3,2,75.0,0
EMP-0084,4,3,0.9,28.6,100.0,1.0,1.82,11,53.3,2,75.0,0
EMP-0084,4,5,2.96,0.0,70.0,1.0,1.82,11,53.3,2,75.0,0
EMP-0084,4,6,2.0,0.0,75.0,1.0,1.82,11,53.3,2,75.0,0
EMP-0084,4,7,1.3,50.0,0.0,1.0,1.82,11,53.3,2,75.0,0
EMP-0084,4,8,1.65,0.0,40.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,9,2.54,0.0,40.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,10,2.35,14.3,33.3,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,11,2.0,0.0,0.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,12,3.35,0.0,14.3,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,13,2.25,0.0,33.3,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,14,3.4,0.0,33.3,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,15,1.95,20.0,100.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,16,1.71,14.3,80.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,17,1.65,0.0,100.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,18,3.55,0.0,14.3,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,19,2.84,0.0,22.2,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,20,2.0,0.0,50.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,21,3.45,0.0,25.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0084,4,22,2.2,0.0,0.0,0.5,1.82,11,53.3,2,75.0,0
EMP-0085,8,1,1.65,16.7,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,2,3.15,0.0,44.4,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,3,1.15,14.3,50.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,4,1.8,10.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,5,3.37,0.0,40.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,6,2.55,0.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,7,1.4,33.3,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,9,2.2,0.0,80.0,1.0,1.76,3,47.7,1,59.2,0
EMP-0085,8,10,1.55,14.3,100.0,1.0,1.76,3,47.7,1,59.2,0
EMP-0085,8,11,1.65,0.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,12,3.0,0.0,71.4,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,13,1.95,16.7,66.7,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,14,3.05,0.0,50.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,15,2.45,0.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,16,1.91,28.6,60.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,17,2.2,20.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,18,2.95,0.0,85.7,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,19,2.12,0.0,77.8,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,20,1.75,0.0,50.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,21,3.15,0.0,75.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0085,8,22,1.9,0.0,0.0,0.5,1.76,3,47.7,1,59.2,0
EMP-0089,1,2,2.35,0.0,66.7,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,3,1.65,14.3,0.0,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,4,1.5,10.0,57.1,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,5,3.21,0.0,60.0,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,6,2.45,0.0,25.0,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,7,1.45,33.3,0.0,1.0,1.15,9,47.9,0,65.0,0
EMP-0089,1,8,2.35,0.0,0.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,9,3.14,0.0,20.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,10,2.65,0.0,16.7,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,11,1.85,0.0,0.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,12,3.35,0.0,28.6,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,13,2.25,0.0,0.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,14,3.4,0.0,33.3,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,15,2.5,0.0,50.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,16,2.45,0.0,20.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,17,2.3,0.0,0.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,18,3.55,0.0,28.6,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,19,2.84,0.0,22.2,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,20,1.45,0.0,100.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,21,3.05,0.0,75.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0089,1,22,2.05,25.0,100.0,0.5,1.15,9,47.9,0,65.0,0
EMP-0090,22,1,1.45,16.7,33.3,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,2,3.0,0.0,66.7,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,3,1.55,0.0,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,4,1.85,0.0,14.3,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,5,3.41,0.0,50.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,6,2.55,0.0,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,7,1.45,16.7,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,8,2.15,0.0,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,9,2.97,0.0,30.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,10,2.5,0.0,33.3,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,11,1.85,0.0,0.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,12,3.1,0.0,71.4,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,13,1.85,0.0,33.3,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,14,3.0,0.0,66.7,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,15,1.85,0.0,100.0,0.5,1.36,9,41.8,0,58.3,0
EMP-0090,22,16,2.33,0.0,20.0,0.5,1.36,9,41.8,0,58.3,0
