employee_id,date,status,absence_reason,check_in_time,check_out_time,overtime_hours,worked_hours,early_leave_minutes
EMP-0177,2025-10-05,Present,,09:05,19:36,2.52,10.52,0
EMP-0177,2025-10-06,Present,,09:07,17:06,0.0,7.98,0
EMP-0177,2025-10-07,Present,,09:00,17:18,0.3,8.3,0
EMP-0177,2025-10-08,Present,,09:00,20:42,3.7,11.7,0
EMP-0177,2025-10-09,Present,,09:02,01:42,8.67,16.67,0
EMP-0177,2025-10-12,Present,,09:08,20:00,2.87,10.87,0
EMP-0177,2025-10-13,Present,,09:03,17:06,0.05,8.05,0
EMP-0177,2025-10-14,Present,,09:00,21:36,4.6,12.6,0
EMP-0177,2025-10-15,Present,,09:07,21:06,3.98,11.98,0
EMP-0177,2025-10-16,Late,Late Arrival,10:14,19:30,1.27,9.27,0
EMP-0177,2025-10-19,Late,Late Arrival,09:30,19:42,2.2,10.2,0
EMP-0177,2025-10-20,Present,,09:00,18:54,1.9,9.9,0
EMP-0177,2025-10-21,Present,,09:06,19:06,2.0,10.0,0
EMP-0177,2025-10-22,Present,,09:04,18:18,1.23,9.23,0
EMP-0177,2025-10-23,Present,,09:06,18:48,1.7,9.7,0
EMP-0177,2025-10-26,Present,,09:07,19:18,2.18,10.18,0
EMP-0177,2025-10-27,Present,,09:01,20:36,3.58,11.58,0
EMP-0177,2025-10-28,Present,,09:03,17:36,0.55,8.55,0
EMP-0177,2025-10-29,Present,,09:03,18:12,1.15,9.15,0
EMP-0177,2025-10-30,Present,,09:04,21:42,4.63,12.63,0
EMP-0177,2025-11-02,Present,,09:01,19:06,2.08,10.08,0
EMP-0177,2025-11-03,Present,,09:01,17:48,0.78,8.78,0
EMP-0177,2025-11-04,Present,,09:03,21:00,3.95,11.95,0
EMP-0177,2025-11-05,Present,,09:00,19:30,2.5,10.5,0
EMP-0177,2025-11-06,Present,,09:04,19:30,2.43,10.43,0
EMP-0177,2025-11-09,Late,Late Arrival,10:26,18:24,0.0,7.97,0
EMP-0177,2025-11-10,Present,,09:02,22:06,5.07,13.07,0
EMP-0177,2025-11-11,Late,Late Arrival,09:48,00:54,7.1,15.1,966
EMP-0177,2025-11-12,Present,,09:06,23:06,6.0,14.0,0
EMP-0177,2025-11-13,Present,,09:06,17:06,0.0,8.0,0
EMP-0177,2025-11-16,Present,,09:00,22:54,5.9,13.9,0
EMP-0177,2025-11-17,Late,Late Arrival,09:12,03:06,9.9,17.9,834
EMP-0177,2025-11-18,Late,Late Arrival,10:35,18:00,0.0,7.42,0
EMP-0177,2025-11-19,Late,Late Arrival,10:21,18:42,0.35,8.35,0
EMP-0177,2025-11-20,Present,,09:04,17:30,0.43,8.43,0
EMP-0177,2025-11-23,Present,,09:00,17:18,0.3,8.3,0
EMP-0177,2025-11-24,Present,,09:00,19:00,2.0,10.0,0
EMP-0177,2025-11-25,Present,,09:03,20:36,3.55,11.55,0
EMP-0177,2025-11-26,Present,,09:08,21:24,4.27,12.27,0
EMP-0177,2025-11-27,Present,,09:02,05:36,12.57,20.57,0
EMP-0177,2025-11-30,Late,Late Arrival,10:01,19:30,1.48,9.48,0
EMP-0177,2025-12-01,Present,,09:05,19:06,2.02,10.02,0
EMP-0177,2025-12-02,Present,,09:07,20:36,3.48,11.48,0
EMP-0177,2025-12-03,Present,,09:01,01:30,8.48,16.48,0
EMP-0177,2025-12-04,Present,,09:07,23:48,6.68,14.68,0
EMP-0177,2025-12-07,Present,,09:03,18:30,1.45,9.45,0
EMP-0177,2025-12-08,Present,,09:01,01:54,8.88,16.88,0
EMP-0177,2025-12-09,Present,,09:04,18:48,1.73,9.73,0
EMP-0177,2025-12-10,Present,,09:04,18:36,1.53,9.53,0
EMP-0177,2025-12-11,Present,,09:05,23:54,6.82,14.82,0
EMP-0177,2025-12-14,Present,,09:06,20:36,3.5,11.5,0
EMP-0177,2025-12-15,Present,,09:08,17:36,0.47,8.47,0
EMP-0177,2025-12-16,Present,,09:00,19:42,2.7,10.7,0
EMP-0177,2025-12-17,Present,,09:08,17:18,0.17,8.17,0
EMP-0177,2025-12-18,Present,,09:02,17:42,0.67,8.67,0
EMP-0177,2025-12-21,Present,,09:01,01:30,8.48,16.48,0
EMP-0177,2025-12-22,Present,,09:05,17:06,0.02,8.02,0
EMP-0177,2025-12-23,Present,,09:08,19:24,2.27,10.27,0
EMP-0177,2025-12-24,Present,,09:05,19:06,2.02,10.02,0
EMP-0177,2025-12-25,Present,,09:01,17:54,0.88,8.88,0
EMP-0177,2025-12-28,Present,,09:00,17:36,0.6,8.6,0
EMP-0177,2025-12-29,Half-Day,Personal Leave,09:10,13:04,0.0,3.9,236
EMP-0177,2025-12-30,Present,,09:01,17:24,0.38,8.38,0
EMP-0177,2025-12-31,Present,,09:02,17:54,0.87,8.87,0
EMP-0178,2025-06-17,Present,,09:05,18:00,0.92,8.92,0
EMP-0178,2025-06-18,Present,,09:08,17:06,0.0,7.97,0
EMP-0178,2025-06-19,Present,,09:02,17:30,0.47,8.47,0
EMP-0178,2025-06-22,Present,,09:07,17:42,0.58,8.58,0
EMP-0178,2025-06-23,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0178,2025-06-24,Present,,09:01,17:12,0.18,8.18,0
EMP-0178,2025-06-25,Present,,09:05,17:36,0.52,8.52,0
EMP-0178,2025-06-26,Absent,Personal Leave,,,0.0,0.0,0
EMP-0178,2025-06-29,Present,,09:01,17:12,0.18,8.18,0
EMP-0178,2025-06-30,Present,,09:08,17:36,0.47,8.47,0
EMP-0178,2025-07-01,Late,Late Arrival,10:32,17:06,0.0,6.57,0
EMP-0178,2025-07-02,Present,,09:07,17:00,0.0,7.88,0
EMP-0178,2025-07-03,Half-Day,Half Day,09:08,13:04,0.0,3.93,236
EMP-0178,2025-07-06,Present,,09:00,17:24,0.4,8.4,0
EMP-0178,2025-07-07,Present,,09:06,17:30,0.4,8.4,0
EMP-0178,2025-07-08,Present,,09:05,17:24,0.32,8.32,0
EMP-0178,2025-07-09,Present,,09:00,17:36,0.6,8.6,0
EMP-0178,2025-07-10,Present,,09:08,17:36,0.47,8.47,0
EMP-0178,2025-07-13,Present,,09:06,18:00,0.9,8.9,0
EMP-0178,2025-07-14,Present,,09:04,17:06,0.03,8.03,0
EMP-0178,2025-07-15,Present,,09:07,17:12,0.08,8.08,0
EMP-0178,2025-07-16,Present,,09:07,17:12,0.08,8.08,0
EMP-0178,2025-07-17,Present,,09:04,17:42,0.63,8.63,0
EMP-0178,2025-07-20,Half-Day,Half Day,09:05,13:08,0.0,4.05,232
EMP-0178,2025-07-21,Present,,09:02,17:06,0.07,8.07,0
EMP-0178,2025-07-22,Late,Late Arrival,09:16,17:06,0.0,7.83,0
EMP-0178,2025-07-23,Late,Late Arrival,09:59,17:18,0.0,7.32,0
EMP-0178,2025-07-24,Present,,09:02,17:18,0.27,8.27,0
EMP-0178,2025-07-27,Present,,09:00,17:12,0.2,8.2,0
EMP-0178,2025-07-28,Absent,Personal Leave,,,0.0,0.0,0
EMP-0178,2025-07-29,Present,,09:07,17:06,0.0,7.98,0
EMP-0178,2025-07-30,Present,,09:01,17:18,0.28,8.28,0
EMP-0178,2025-07-31,Late,Late Arrival,09:37,17:06,0.0,7.48,0
EMP-0178,2025-08-03,Present,,09:03,17:00,0.0,7.95,0
EMP-0178,2025-08-04,Half-Day,Personal Leave,09:00,13:06,0.0,4.1,234
EMP-0178,2025-08-05,Late,Late Arrival,09:29,18:24,0.92,8.92,0
EMP-0178,2025-08-06,Present,,09:00,17:06,0.1,8.1,0
EMP-0178,2025-08-07,Late,Late Arrival,09:30,18:18,0.8,8.8,0
EMP-0178,2025-08-10,Half-Day,Personal Leave,09:18,13:10,0.0,3.87,230
EMP-0178,2025-08-11,Late,Late Arrival,09:49,17:00,0.0,7.18,0
EMP-0178,2025-08-12,Late,Late Arrival,09:16,17:18,0.03,8.03,0
EMP-0178,2025-08-13,Present,,09:03,17:06,0.05,8.05,0
EMP-0178,2025-08-14,Present,,09:06,18:06,1.0,9.0,0
EMP-0178,2025-08-17,Present,,09:03,17:06,0.05,8.05,0
EMP-0178,2025-08-18,Present,,09:00,17:06,0.1,8.1,0
EMP-0178,2025-08-19,Late,Late Arrival,09:45,17:12,0.0,7.45,0
EMP-0178,2025-08-20,Present,,09:07,17:54,0.78,8.78,0
EMP-0178,2025-08-21,Present,,09:05,17:00,0.0,7.92,0
EMP-0178,2025-08-24,Present,,09:00,17:42,0.7,8.7,0
EMP-0178,2025-08-25,Present,,09:07,17:36,0.48,8.48,0
EMP-0178,2025-08-26,Late,Late Arrival,09:18,17:30,0.2,8.2,0
EMP-0178,2025-08-27,Present,,09:02,17:12,0.17,8.17,0
EMP-0178,2025-08-28,Present,,09:02,18:42,1.67,9.67,0
EMP-0178,2025-08-31,Half-Day,Half Day,09:14,13:08,0.0,3.9,232
EMP-0178,2025-09-01,Present,,09:03,17:06,0.05,8.05,0
EMP-0178,2025-09-02,Present,,09:06,17:00,0.0,7.9,0
EMP-0178,2025-09-03,Present,,09:02,17:06,0.07,8.07,0
EMP-0178,2025-09-04,Late,Late Arrival,10:16,17:24,0.0,7.13,0
EMP-0178,2025-09-07,Present,,09:07,17:12,0.08,8.08,0
EMP-0178,2025-09-08,Half-Day,Personal Leave,09:07,13:28,0.0,4.35,212
EMP-0178,2025-09-09,Present,,09:05,17:24,0.32,8.32,0
EMP-0178,2025-09-10,Present,,09:08,17:42,0.57,8.57,0
EMP-0178,2025-09-11,Present,,09:07,18:00,0.88,8.88,0
EMP-0178,2025-09-14,Late,Late Arrival,10:33,17:06,0.0,6.55,0
EMP-0178,2025-09-15,Late,Late Arrival,09:45,17:12,0.0,7.45,0
EMP-0178,2025-09-16,Present,,09:02,18:06,1.07,9.07,0
EMP-0178,2025-09-17,Present,,09:04,17:12,0.13,8.13,0
EMP-0178,2025-09-18,Present,,09:04,17:36,0.53,8.53,0
EMP-0178,2025-09-21,Late,Late Arrival,10:14,17:00,0.0,6.77,0
EMP-0178,2025-09-22,Present,,09:00,17:12,0.2,8.2,0
EMP-0178,2025-09-23,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0178,2025-09-24,Present,,09:03,17:18,0.25,8.25,0
EMP-0178,2025-09-25,Present,,09:06,18:18,1.2,9.2,0
EMP-0178,2025-09-28,Present,,09:07,18:00,0.88,8.88,0
EMP-0178,2025-09-29,Absent,Other,,,0.0,0.0,0
EMP-0178,2025-09-30,Half-Day,Half Day,09:16,13:24,0.0,4.13,216
EMP-0178,2025-10-01,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0178,2025-10-02,Present,,09:07,18:00,0.88,8.88,0
EMP-0178,2025-10-05,Present,,09:05,17:48,0.72,8.72,0
EMP-0178,2025-10-06,Present,,09:04,17:18,0.23,8.23,0
EMP-0178,2025-10-07,Present,,09:01,17:54,0.88,8.88,0
EMP-0178,2025-10-08,Half-Day,Personal Leave,09:00,13:21,0.0,4.35,219
EMP-0178,2025-10-09,Late,Late Arrival,10:22,17:12,0.0,6.83,0
EMP-0178,2025-10-12,Present,,09:08,17:36,0.47,8.47,0
EMP-0178,2025-10-13,Present,,09:06,18:06,1.0,9.0,0
EMP-0178,2025-10-14,Late,Late Arrival,09:46,17:12,0.0,7.43,0
EMP-0178,2025-10-15,Present,,09:04,17:12,0.13,8.13,0
EMP-0178,2025-10-16,Late,Late Arrival,09:20,17:00,0.0,7.67,0
EMP-0178,2025-10-19,Late,Late Arrival,10:03,18:06,0.05,8.05,0
EMP-0178,2025-10-20,Present,,09:02,17:00,0.0,7.97,0
EMP-0178,2025-10-21,Present,,09:08,17:00,0.0,7.87,0
EMP-0178,2025-10-22,Present,,09:02,17:24,0.37,8.37,0
EMP-0178,2025-10-23,Present,,09:06,17:24,0.3,8.3,0
EMP-0178,2025-10-26,Present,,09:00,17:36,0.6,8.6,0
EMP-0178,2025-10-27,Present,,09:08,17:06,0.0,7.97,0
EMP-0178,2025-10-28,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0178,2025-10-29,Present,,09:01,17:48,0.78,8.78,0
EMP-0178,2025-10-30,Present,,09:01,17:06,0.08,8.08,0
EMP-0178,2025-11-02,Present,,09:04,17:30,0.43,8.43,0
EMP-0178,2025-11-03,Present,,09:04,17:24,0.33,8.33,0
EMP-0178,2025-11-04,Present,,09:07,17:24,0.28,8.28,0
EMP-0178,2025-11-05,Present,,09:07,17:18,0.18,8.18,0
EMP-0178,2025-11-06,Present,,09:03,17:12,0.15,8.15,0
EMP-0178,2025-11-09,Present,,09:04,17:36,0.53,8.53,0
EMP-0178,2025-11-10,Present,,09:00,17:06,0.1,8.1,0
EMP-0178,2025-11-11,Present,,09:01,17:24,0.38,8.38,0
EMP-0178,2025-11-12,Late,Late Arrival,10:04,17:18,0.0,7.23,0
EMP-0178,2025-11-13,Present,,09:02,17:18,0.27,8.27,0
EMP-0178,2025-11-16,Present,,09:07,17:06,0.0,7.98,0
EMP-0178,2025-11-17,Present,,09:07,17:12,0.08,8.08,0
EMP-0178,2025-11-18,Present,,09:04,17:30,0.43,8.43,0
EMP-0178,2025-11-19,Present,,09:00,17:12,0.2,8.2,0
EMP-0178,2025-11-20,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0178,2025-11-23,Late,Late Arrival,09:12,17:18,0.1,8.1,0
EMP-0178,2025-11-24,Present,,09:00,17:24,0.4,8.4,0
EMP-0178,2025-11-25,Present,,09:04,17:00,0.0,7.93,0
EMP-0178,2025-11-26,Late,Late Arrival,09:45,17:30,0.0,7.75,0
EMP-0178,2025-11-27,Late,Late Arrival,09:43,17:36,0.0,7.88,0
EMP-0178,2025-11-30,Present,,09:02,17:06,0.07,8.07,0
EMP-0178,2025-12-01,Absent,Other,,,0.0,0.0,0
EMP-0178,2025-12-02,Present,,09:03,17:06,0.05,8.05,0
EMP-0178,2025-12-03,Present,,09:05,17:00,0.0,7.92,0
EMP-0178,2025-12-04,Present,,09:06,17:42,0.6,8.6,0
EMP-0178,2025-12-07,Present,,09:03,17:48,0.75,8.75,0
EMP-0178,2025-12-08,Late,Late Arrival,10:16,17:30,0.0,7.23,0
EMP-0178,2025-12-09,Present,,09:02,17:42,0.67,8.67,0
EMP-0178,2025-12-10,Present,,09:07,17:18,0.18,8.18,0
EMP-0178,2025-12-11,Present,,09:04,17:12,0.13,8.13,0
EMP-0178,2025-12-14,Present,,09:03,17:24,0.35,8.35,0
EMP-0178,2025-12-15,Present,,09:02,17:24,0.37,8.37,0
EMP-0178,2025-12-16,Present,,09:02,18:06,1.07,9.07,0
EMP-0178,2025-12-17,Present,,09:06,18:24,1.3,9.3,0
EMP-0178,2025-12-18,Absent,Emergency,,,0.0,0.0,0
EMP-0178,2025-12-21,Half-Day,Emergency,09:09,13:12,0.0,4.05,228
EMP-0178,2025-12-22,Late,Late Arrival,10:13,17:12,0.0,6.98,0
EMP-0178,2025-12-23,Present,,09:04,17:00,0.0,7.93,0
EMP-0178,2025-12-24,Present,,09:02,17:36,0.57,8.57,0
EMP-0178,2025-12-25,Present,,09:00,17:00,0.0,8.0,0
EMP-0178,2025-12-28,Present,,09:06,17:06,0.0,8.0,0
EMP-0178,2025-12-29,Late,Late Arrival,10:07,17:36,0.0,7.48,0
EMP-0178,2025-12-30,Present,,09:06,17:06,0.0,8.0,0
EMP-0178,2025-12-31,Present,,09:06,17:18,0.2,8.2,0
EMP-0179,2023-09-03,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0179,2023-09-04,Present,,09:04,18:18,1.23,9.23,0
EMP-0179,2023-09-05,Present,,09:04,18:18,1.23,9.23,0
EMP-0179,2023-09-06,Present,,09:07,17:36,0.48,8.48,0
EMP-0179,2023-09-07,Present,,09:02,19:24,2.37,10.37,0
EMP-0179,2023-09-10,Present,,09:00,18:18,1.3,9.3,0
EMP-0179,2023-09-11,Present,,09:02,18:30,1.47,9.47,0
EMP-0179,2023-09-12,Late,Late Arrival,09:27,03:54,10.45,18.45,786
EMP-0179,2023-09-13,Present,,09:07,17:18,0.18,8.18,0
EMP-0179,2023-09-14,Present,,09:00,17:36,0.6,8.6,0
EMP-0179,2023-09-17,Present,,09:00,23:00,6.0,14.0,0
EMP-0179,2023-09-18,Present,,09:00,19:12,2.2,10.2,0
EMP-0179,2023-09-19,Present,,09:01,18:06,1.08,9.08,0
EMP-0179,2023-09-20,Absent,Other,,,0.0,0.0,0
EMP-0179,2023-09-21,Present,,09:02,00:00,6.97,14.97,0
EMP-0179,2023-09-24,Present,,09:02,00:18,7.27,15.27,0
EMP-0179,2023-09-25,Present,,09:04,17:54,0.83,8.83,0
EMP-0179,2023-09-26,Present,,09:05,03:42,10.62,18.62,0
EMP-0179,2023-09-27,Present,,09:02,18:24,1.37,9.37,0
EMP-0179,2023-09-28,Present,,09:01,23:30,6.48,14.48,0
EMP-0179,2023-10-01,Present,,09:00,05:36,12.6,20.6,0
EMP-0179,2023-10-02,Present,,09:02,19:24,2.37,10.37,0
EMP-0179,2023-10-03,Present,,09:04,21:00,3.93,11.93,0
EMP-0179,2023-10-04,Present,,09:04,18:24,1.33,9.33,0
EMP-0179,2023-10-05,Present,,09:07,19:12,2.08,10.08,0
EMP-0179,2023-10-08,Present,,09:08,21:00,3.87,11.87,0
EMP-0179,2023-10-09,Present,,09:00,17:48,0.8,8.8,0
EMP-0179,2023-10-10,Present,,09:02,19:36,2.57,10.57,0
EMP-0179,2023-10-11,Present,,09:00,22:18,5.3,13.3,0
EMP-0179,2023-10-12,Present,,09:08,05:48,12.67,20.67,0
EMP-0179,2023-10-15,Present,,09:08,19:54,2.77,10.77,0
EMP-0179,2023-10-16,Present,,09:01,17:00,0.0,7.98,0
EMP-0179,2023-10-17,Present,,09:07,18:24,1.28,9.28,0
EMP-0179,2023-10-18,Present,,09:02,19:54,2.87,10.87,0
EMP-0179,2023-10-19,Present,,09:07,00:18,7.18,15.18,0
EMP-0179,2023-10-22,Present,,09:03,22:00,4.95,12.95,0
EMP-0179,2023-10-23,Present,,09:04,18:24,1.33,9.33,0
EMP-0179,2023-10-24,Present,,09:00,18:48,1.8,9.8,0
EMP-0179,2023-10-25,Present,,09:00,18:18,1.3,9.3,0
EMP-0179,2023-10-26,Present,,09:07,17:42,0.58,8.58,0
EMP-0179,2023-10-29,Present,,09:00,18:42,1.7,9.7,0
EMP-0179,2023-10-30,Half-Day,Half Day,09:10,13:13,0.0,4.05,227
EMP-0179,2023-10-31,Present,,09:05,00:30,7.42,15.42,0
EMP-0179,2023-11-01,Present,,09:04,17:54,0.83,8.83,0
EMP-0179,2023-11-02,Present,,09:05,17:30,0.42,8.42,0
EMP-0179,2023-11-05,Present,,09:08,19:18,2.17,10.17,0
EMP-0179,2023-11-06,Present,,09:08,17:24,0.27,8.27,0
EMP-0179,2023-11-07,Present,,09:03,22:30,5.45,13.45,0
EMP-0179,2023-11-08,Half-Day,Half Day,09:11,13:15,0.0,4.07,225
EMP-0179,2023-11-09,Present,,09:07,17:54,0.78,8.78,0
EMP-0179,2023-11-12,Present,,09:07,22:00,4.88,12.88,0
EMP-0179,2023-11-13,Present,,09:04,17:36,0.53,8.53,0
EMP-0179,2023-11-14,Late,Late Arrival,09:34,17:48,0.23,8.23,0
EMP-0179,2023-11-15,Late,Late Arrival,09:36,20:24,2.8,10.8,0
EMP-0179,2023-11-16,Late,Late Arrival,09:13,18:18,1.08,9.08,0
EMP-0179,2023-11-19,Present,,09:01,20:30,3.48,11.48,0
EMP-0179,2023-11-20,Present,,09:05,22:24,5.32,13.32,0
EMP-0179,2023-11-21,Present,,09:03,17:24,0.35,8.35,0
EMP-0179,2023-11-22,Present,,09:02,20:24,3.37,11.37,0
EMP-0179,2023-11-23,Present,,09:02,19:18,2.27,10.27,0
EMP-0179,2023-11-26,Present,,09:00,22:12,5.2,13.2,0
EMP-0179,2023-11-27,Late,Late Arrival,10:09,17:30,0.0,7.35,0
EMP-0179,2023-11-28,Present,,09:08,17:30,0.37,8.37,0
EMP-0179,2023-11-29,Present,,09:03,17:24,0.35,8.35,0
EMP-0179,2023-11-30,Present,,09:04,22:06,5.03,13.03,0
EMP-0179,2023-12-03,Present,,09:00,17:54,0.9,8.9,0
EMP-0179,2023-12-04,Present,,09:01,19:00,1.98,9.98,0
EMP-0179,2023-12-05,Present,,09:07,19:24,2.28,10.28,0
EMP-0179,2023-12-06,Present,,09:07,04:42,11.58,19.58,0
EMP-0179,2023-12-07,Present,,09:06,19:54,2.8,10.8,0
EMP-0179,2023-12-10,Present,,09:01,17:18,0.28,8.28,0
EMP-0179,2023-12-11,Present,,09:05,20:00,2.92,10.92,0
EMP-0179,2023-12-12,Present,,09:04,17:18,0.23,8.23,0
EMP-0179,2023-12-13,Present,,09:06,22:54,5.8,13.8,0
EMP-0179,2023-12-14,Present,,09:00,18:18,1.3,9.3,0
EMP-0179,2023-12-17,Present,,09:06,18:36,1.5,9.5,0
EMP-0179,2023-12-18,Present,,09:00,17:00,0.0,8.0,0
EMP-0179,2023-12-19,Present,,09:03,20:48,3.75,11.75,0
EMP-0179,2023-12-20,Present,,09:05,01:42,8.62,16.62,0
EMP-0179,2023-12-21,Present,,09:05,17:12,0.12,8.12,0
EMP-0179,2023-12-24,Present,,09:08,17:30,0.37,8.37,0
EMP-0179,2023-12-25,Late,Late Arrival,10:27,21:18,2.85,10.85,0
EMP-0179,2023-12-26,Present,,09:07,00:30,7.38,15.38,0
EMP-0179,2023-12-27,Present,,09:00,17:30,0.5,8.5,0
EMP-0179,2023-12-28,Present,,09:07,17:06,0.0,7.98,0
EMP-0179,2023-12-31,Present,,09:05,18:00,0.92,8.92,0
EMP-0179,2024-01-01,Present,,09:00,18:36,1.6,9.6,0
EMP-0179,2024-01-02,Present,,09:03,20:36,3.55,11.55,0
EMP-0179,2024-01-03,Present,,09:01,18:06,1.08,9.08,0
EMP-0179,2024-01-04,Present,,09:01,17:42,0.68,8.68,0
EMP-0179,2024-01-07,Present,,09:08,22:30,5.37,13.37,0
EMP-0179,2024-01-08,Present,,09:03,19:54,2.85,10.85,0
EMP-0179,2024-01-09,Present,,09:01,19:54,2.88,10.88,0
EMP-0179,2024-01-10,Present,,09:04,17:36,0.53,8.53,0
EMP-0179,2024-01-11,Present,,09:05,20:00,2.92,10.92,0
EMP-0179,2024-01-14,Late,Late Arrival,10:33,18:42,0.15,8.15,0
EMP-0179,2024-01-15,Present,,09:02,18:54,1.87,9.87,0
EMP-0179,2024-01-16,Present,,09:01,18:30,1.48,9.48,0
EMP-0179,2024-01-17,Present,,09:03,17:54,0.85,8.85,0
EMP-0179,2024-01-18,Late,Late Arrival,09:49,17:06,0.0,7.28,0
EMP-0179,2024-01-21,Present,,09:08,17:36,0.47,8.47,0
EMP-0179,2024-01-22,Present,,09:08,17:24,0.27,8.27,0
EMP-0179,2024-01-23,Late,Late Arrival,09:59,17:36,0.0,7.62,0
EMP-0179,2024-01-24,Present,,09:07,17:42,0.58,8.58,0
EMP-0179,2024-01-25,Present,,09:01,19:00,1.98,9.98,0
EMP-0179,2024-01-28,Present,,09:01,18:36,1.58,9.58,0
EMP-0179,2024-01-29,Late,Late Arrival,09:47,22:54,5.12,13.12,0
EMP-0179,2024-01-30,Present,,09:03,17:30,0.45,8.45,0
EMP-0179,2024-01-31,Present,,09:03,17:48,0.75,8.75,0
EMP-0179,2024-02-01,Present,,09:02,19:06,2.07,10.07,0
EMP-0179,2024-02-04,Present,,09:05,17:54,0.82,8.82,0
EMP-0179,2024-02-05,Present,,09:05,22:48,5.72,13.72,0
EMP-0179,2024-02-06,Present,,09:04,19:12,2.13,10.13,0
EMP-0179,2024-02-07,Present,,09:05,17:48,0.72,8.72,0
EMP-0179,2024-02-08,Absent,Personal Leave,,,0.0,0.0,0
EMP-0179,2024-02-11,Present,,09:07,03:30,10.38,18.38,0
EMP-0179,2024-02-12,Present,,09:07,18:18,1.18,9.18,0
EMP-0179,2024-02-13,Present,,09:05,17:54,0.82,8.82,0
EMP-0179,2024-02-14,Late,Late Arrival,09:35,19:54,2.32,10.32,0
EMP-0179,2024-02-15,Present,,09:08,19:12,2.07,10.07,0
EMP-0179,2024-02-18,Late,Late Arrival,09:45,17:24,0.0,7.65,0
EMP-0179,2024-02-19,Present,,09:08,17:06,0.0,7.97,0
EMP-0179,2024-02-20,Present,,09:04,17:36,0.53,8.53,0
EMP-0179,2024-02-21,Present,,09:03,17:30,0.45,8.45,0
EMP-0179,2024-02-22,Late,Late Arrival,09:33,19:54,2.35,10.35,0
EMP-0179,2024-02-25,Present,,09:05,17:06,0.02,8.02,0
EMP-0179,2024-02-26,Present,,09:08,18:00,0.87,8.87,0
EMP-0179,2024-02-27,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0179,2024-02-28,Present,,09:00,20:18,3.3,11.3,0
EMP-0179,2024-02-29,Present,,09:05,19:48,2.72,10.72,0
EMP-0179,2024-03-03,Present,,09:06,18:18,1.2,9.2,0
EMP-0179,2024-03-04,Present,,09:07,20:30,3.38,11.38,0
EMP-0179,2024-03-05,Present,,09:07,17:36,0.48,8.48,0
EMP-0179,2024-03-06,Present,,09:05,17:00,0.0,7.92,0
EMP-0179,2024-03-07,Present,,09:06,20:12,3.1,11.1,0
EMP-0179,2024-03-10,Present,,09:06,19:30,2.4,10.4,0
EMP-0179,2024-03-11,Present,,09:06,01:12,8.1,16.1,0
EMP-0179,2024-03-12,Present,,09:05,20:48,3.72,11.72,0
EMP-0179,2024-03-13,Present,,09:04,17:24,0.33,8.33,0
EMP-0179,2024-03-14,Present,,09:04,00:54,7.83,15.83,0
EMP-0179,2024-03-17,Present,,09:08,19:36,2.47,10.47,0
EMP-0179,2024-03-18,Present,,09:06,20:06,3.0,11.0,0
EMP-0179,2024-03-19,Present,,09:08,17:48,0.67,8.67,0
EMP-0179,2024-03-20,Present,,09:01,19:12,2.18,10.18,0
EMP-0179,2024-03-21,Present,,09:07,18:36,1.48,9.48,0
EMP-0179,2024-03-24,Present,,09:01,18:36,1.58,9.58,0
EMP-0179,2024-03-25,Present,,09:04,18:30,1.43,9.43,0
EMP-0179,2024-03-26,Present,,09:02,17:36,0.57,8.57,0
EMP-0179,2024-03-27,Present,,09:08,17:18,0.17,8.17,0
EMP-0179,2024-03-28,Present,,09:08,17:30,0.37,8.37,0
EMP-0179,2024-03-31,Late,Late Arrival,09:24,21:24,4.0,12.0,0
EMP-0179,2024-04-01,Present,,09:01,17:24,0.38,8.38,0
EMP-0179,2024-04-02,Present,,09:07,19:12,2.08,10.08,0
EMP-0179,2024-04-03,Present,,09:03,20:42,3.65,11.65,0
EMP-0179,2024-04-04,Present,,09:00,19:48,2.8,10.8,0
EMP-0179,2024-04-07,Present,,09:02,17:30,0.47,8.47,0
EMP-0179,2024-04-08,Present,,09:08,17:24,0.27,8.27,0
EMP-0179,2024-04-09,Present,,09:00,22:30,5.5,13.5,0
EMP-0179,2024-04-10,Present,,09:07,20:18,3.18,11.18,0
EMP-0179,2024-04-11,Present,,09:01,02:36,9.58,17.58,0
EMP-0179,2024-04-14,Present,,09:04,17:00,0.0,7.93,0
EMP-0179,2024-04-15,Late,Late Arrival,10:07,20:36,2.48,10.48,0
EMP-0179,2024-04-16,Present,,09:00,23:54,6.9,14.9,0
EMP-0179,2024-04-17,Present,,09:06,20:42,3.6,11.6,0
EMP-0179,2024-04-18,Present,,09:04,17:12,0.13,8.13,0
EMP-0179,2024-04-21,Present,,09:00,19:12,2.2,10.2,0
EMP-0179,2024-04-22,Present,,09:04,19:48,2.73,10.73,0
EMP-0179,2024-04-23,Present,,09:03,20:48,3.75,11.75,0
EMP-0179,2024-04-24,Present,,09:05,18:00,0.92,8.92,0
EMP-0179,2024-04-25,Present,,09:06,20:24,3.3,11.3,0
